file_id	md5	size	urls	sample_id
VMRC_PreSSMat_MG_20_20097_05.R2.fq.gz	521bd92e1d9b7188e8b32df22f8ac377	506559401	gs://vmrc-pressmat-metagenome/sequence_reads/Illumina/MG_20_20097_05.R2.fq.gz	VMRC_PreSSMat_20-20097-05,vmrc:lib-33eba16c
VMRC_PreSSMat_MG_20_20097_05.unpaired.fq.gz	9b6bd83888f052bea6c70aab07aebb4e	4579182	gs://vmrc-pressmat-metagenome/sequence_reads/Illumina/MG_20_20097_05.unpaired.fq.gz	VMRC_PreSSMat_20-20097-05,vmrc:lib-33eba16c
VMRC_PreSSMat_MG_20_20114_05.R1.fq.gz	3c41d03f9884006141690935cca14e34	485367144	gs://vmrc-pressmat-metagenome/sequence_reads/Illumina/MG_20_20114_05.R1.fq.gz	vmrc:lib-745c8db4,VMRC_PreSSMat_20-20114-05
VMRC_PreSSMat_MG_20_20114_05.R2.fq.gz	b71198438886c6e3d1da64c080cd270b	506966395	gs://vmrc-pressmat-metagenome/sequence_reads/Illumina/MG_20_20114_05.R2.fq.gz	vmrc:lib-745c8db4,VMRC_PreSSMat_20-20114-05
VMRC_PreSSMat_MG_20_20114_05.unpaired.fq.gz	16359eaffe69d420b7c30c8b5c2e2bff	2745731	gs://vmrc-pressmat-metagenome/sequence_reads/Illumina/MG_20_20114_05.unpaired.fq.gz	vmrc:lib-745c8db4,VMRC_PreSSMat_20-20114-05
VMRC_PreSSMat_MG_20_20133_05.R1.fq.gz	2f3a94c2c781fd1d8d9b192b75991148	1079281480	gs://vmrc-pressmat-metagenome/sequence_reads/Illumina/MG_20_20133_05.R1.fq.gz	VMRC_PreSSMat_20-20133-05,vmrc:lib-0d2a04af
VMRC_PreSSMat_MG_20_20133_05.R2.fq.gz	1339edbd13bae536dc5f03f311fd3c01	1128433537	gs://vmrc-pressmat-metagenome/sequence_reads/Illumina/MG_20_20133_05.R2.fq.gz	VMRC_PreSSMat_20-20133-05,vmrc:lib-0d2a04af
VMRC_PreSSMat_MG_20_20133_05.unpaired.fq.gz	216489d8bcb01d95f748ca1d963b5299	7685293	gs://vmrc-pressmat-metagenome/sequence_reads/Illumina/MG_20_20133_05.unpaired.fq.gz	VMRC_PreSSMat_20-20133-05,vmrc:lib-0d2a04af
VMRC_PreSSMat_MG_20_20554_05.R1.fq.gz	c7b591b3f9b05d81bdfcfbe769b5092d	309732193	gs://vmrc-pressmat-metagenome/sequence_reads/Illumina/MG_20_20554_05.R1.fq.gz	vmrc:lib-133e1938,VMRC_PreSSMat_20-20554-05
VMRC_PreSSMat_MG_20_20554_05.R2.fq.gz	9f174f52d720292f994b7699667cf0ae	322296217	gs://vmrc-pressmat-metagenome/sequence_reads/Illumina/MG_20_20554_05.R2.fq.gz	vmrc:lib-133e1938,VMRC_PreSSMat_20-20554-05
VMRC_PreSSMat_MG_20_20554_05.unpaired.fq.gz	247580db854fbf875c153b023c280dbe	2228065	gs://vmrc-pressmat-metagenome/sequence_reads/Illumina/MG_20_20554_05.unpaired.fq.gz	vmrc:lib-133e1938,VMRC_PreSSMat_20-20554-05
VMRC_PreSSMat_MG_20_20583_05.R1.fq.gz	bbe97d4a5ea2e63b1ac4415b53a2b24e	87245176	gs://vmrc-pressmat-metagenome/sequence_reads/Illumina/MG_20_20583_05.R1.fq.gz	vmrc:lib-06584a00,VMRC_PreSSMat_20-20583-05
VMRC_PreSSMat_MG_20_20583_05.R2.fq.gz	998fc4a01f9aefd7ee36282ec59cff62	90954653	gs://vmrc-pressmat-metagenome/sequence_reads/Illumina/MG_20_20583_05.R2.fq.gz	vmrc:lib-06584a00,VMRC_PreSSMat_20-20583-05
VMRC_PreSSMat_MG_20_20583_05.unpaired.fq.gz	c33270c4afb4f202e287743a21570547	1608939	gs://vmrc-pressmat-metagenome/sequence_reads/Illumina/MG_20_20583_05.unpaired.fq.gz	vmrc:lib-06584a00,VMRC_PreSSMat_20-20583-05
VMRC_PreSSMat_MG_20_20626_05.R1.fq.gz	13db691d16b9e242f5062f6f73cfd78e	749862911	gs://vmrc-pressmat-metagenome/sequence_reads/Illumina/MG_20_20626_05.R1.fq.gz	VMRC_PreSSMat_20-20626-05,vmrc:lib-af0f12da
VMRC_PreSSMat_MG_20_20626_05.R2.fq.gz	655e1bfa0a8e0df7edfef354870a0e12	780172641	gs://vmrc-pressmat-metagenome/sequence_reads/Illumina/MG_20_20626_05.R2.fq.gz	VMRC_PreSSMat_20-20626-05,vmrc:lib-af0f12da
VMRC_PreSSMat_MG_20_20626_05.unpaired.fq.gz	f272bb54593821828424a962c9b05b38	5042410	gs://vmrc-pressmat-metagenome/sequence_reads/Illumina/MG_20_20626_05.unpaired.fq.gz	VMRC_PreSSMat_20-20626-05,vmrc:lib-af0f12da
VMRC_PreSSMat_MG_20_20651_05.R1.fq.gz	b01508fabe07dc3fe0553c2781a29ad2	218069561	gs://vmrc-pressmat-metagenome/sequence_reads/Illumina/MG_20_20651_05.R1.fq.gz	vmrc:lib-04373ffe,VMRC_PreSSMat_20-20651-05
VMRC_PreSSMat_MG_20_20651_05.R2.fq.gz	8af8398f6b25381093d81eca70e5bf8e	228835038	gs://vmrc-pressmat-metagenome/sequence_reads/Illumina/MG_20_20651_05.R2.fq.gz	vmrc:lib-04373ffe,VMRC_PreSSMat_20-20651-05
VMRC_PreSSMat_MG_20_20651_05.unpaired.fq.gz	10fdde20ece2609f2e60164a13b80cff	2173156	gs://vmrc-pressmat-metagenome/sequence_reads/Illumina/MG_20_20651_05.unpaired.fq.gz	vmrc:lib-04373ffe,VMRC_PreSSMat_20-20651-05
VMRC_PreSSMat_MG_20_20668_05.R1.fq.gz	0ceb04bcadfc35c522473a6b315d5f32	261748575	gs://vmrc-pressmat-metagenome/sequence_reads/Illumina/MG_20_20668_05.R1.fq.gz	vmrc:lib-e290c887,VMRC_PreSSMat_20-20668-05
VMRC_PreSSMat_MG_20_20668_05.R2.fq.gz	ac6b5021ce19cd060973666d18304547	274277785	gs://vmrc-pressmat-metagenome/sequence_reads/Illumina/MG_20_20668_05.R2.fq.gz	vmrc:lib-e290c887,VMRC_PreSSMat_20-20668-05
VMRC_PreSSMat_MG_20_20668_05.unpaired.fq.gz	59c2df18a73cab3d907ef15af0ae42a6	2083734	gs://vmrc-pressmat-metagenome/sequence_reads/Illumina/MG_20_20668_05.unpaired.fq.gz	vmrc:lib-e290c887,VMRC_PreSSMat_20-20668-05
VMRC_PreSSMat_MG_20_20670_05.R1.fq.gz	0783bebd790d421796d06ed84fa81c0f	1177560483	gs://vmrc-pressmat-metagenome/sequence_reads/Illumina/MG_20_20670_05.R1.fq.gz	vmrc:lib-eb337382,VMRC_PreSSMat_20-20670-05
VMRC_PreSSMat_MG_20_20670_05.R2.fq.gz	c0955d919e4a787cd21c8f9a416befec	1221271261	gs://vmrc-pressmat-metagenome/sequence_reads/Illumina/MG_20_20670_05.R2.fq.gz	vmrc:lib-eb337382,VMRC_PreSSMat_20-20670-05
VMRC_PreSSMat_MG_20_20670_05.unpaired.fq.gz	971bc68e166b119969eaa6587c3b5f45	5386478	gs://vmrc-pressmat-metagenome/sequence_reads/Illumina/MG_20_20670_05.unpaired.fq.gz	vmrc:lib-eb337382,VMRC_PreSSMat_20-20670-05
VMRC_PreSSMat_MG_20_20671_05.R1.fq.gz	f93d464d2f5ebfbc5bb9a1bc8ca08e00	297195677	gs://vmrc-pressmat-metagenome/sequence_reads/Illumina/MG_20_20671_05.R1.fq.gz	vmrc:lib-152543ec,VMRC_PreSSMat_20-20671-05
VMRC_PreSSMat_MG_20_20671_05.R2.fq.gz	c8ba718835f8bb11cc641e17ccf77c04	310559511	gs://vmrc-pressmat-metagenome/sequence_reads/Illumina/MG_20_20671_05.R2.fq.gz	vmrc:lib-152543ec,VMRC_PreSSMat_20-20671-05
VMRC_PreSSMat_MG_20_20671_05.unpaired.fq.gz	11edd8692504ee948316b2843ce651d7	1919595	gs://vmrc-pressmat-metagenome/sequence_reads/Illumina/MG_20_20671_05.unpaired.fq.gz	vmrc:lib-152543ec,VMRC_PreSSMat_20-20671-05
VMRC_PreSSMat_MG_20_20681_05.R1.fq.gz	3203c677e470de9240b6bcd6131bc15c	49416725	gs://vmrc-pressmat-metagenome/sequence_reads/Illumina/MG_20_20681_05.R1.fq.gz	VMRC_PreSSMat_20-20681-05,vmrc:lib-8821beff
VMRC_PreSSMat_MG_20_20681_05.R2.fq.gz	8e835504cb15b8fb95e9cb854fdef922	52172172	gs://vmrc-pressmat-metagenome/sequence_reads/Illumina/MG_20_20681_05.R2.fq.gz	VMRC_PreSSMat_20-20681-05,vmrc:lib-8821beff
VMRC_PreSSMat_MG_20_20681_05.unpaired.fq.gz	958622b25195f784a3f19d9bacf1b844	1465390	gs://vmrc-pressmat-metagenome/sequence_reads/Illumina/MG_20_20681_05.unpaired.fq.gz	VMRC_PreSSMat_20-20681-05,vmrc:lib-8821beff
VMRC_PreSSMat_MG_20_21179_05.R1.fq.gz	5d8d8534a27de169522a71b8fb55d89f	1491315508	gs://vmrc-pressmat-metagenome/sequence_reads/Illumina/MG_20_21179_05.R1.fq.gz	vmrc:lib-a4bd3c66,VMRC_PreSSMat_20-21179-05
VMRC_PreSSMat_MG_20_21179_05.R2.fq.gz	1e1639c1f3e28f7e1a2100b482849979	1573209091	gs://vmrc-pressmat-metagenome/sequence_reads/Illumina/MG_20_21179_05.R2.fq.gz	vmrc:lib-a4bd3c66,VMRC_PreSSMat_20-21179-05
VMRC_PreSSMat_MG_20_21179_05.unpaired.fq.gz	ee7dc378de04088e2a06bc9ce2d876b2	5436716	gs://vmrc-pressmat-metagenome/sequence_reads/Illumina/MG_20_21179_05.unpaired.fq.gz	vmrc:lib-a4bd3c66,VMRC_PreSSMat_20-21179-05
VMRC_PreSSMat_MG_20_21193_05.R1.fq.gz	23d2a000b73fb4752ddd09d62c5dfd4c	136839778	gs://vmrc-pressmat-metagenome/sequence_reads/Illumina/MG_20_21193_05.R1.fq.gz	vmrc:lib-6e5a02a1,VMRC_PreSSMat_20-21193-05
VMRC_PreSSMat_MG_20_21193_05.R2.fq.gz	c2f0d1ca69d22e30fc16c2b6d2d70596	144509329	gs://vmrc-pressmat-metagenome/sequence_reads/Illumina/MG_20_21193_05.R2.fq.gz	vmrc:lib-6e5a02a1,VMRC_PreSSMat_20-21193-05
VMRC_PreSSMat_MG_20_21193_05.unpaired.fq.gz	19195770df7e18d10ab8bfe017b26e8f	2008979	gs://vmrc-pressmat-metagenome/sequence_reads/Illumina/MG_20_21193_05.unpaired.fq.gz	vmrc:lib-6e5a02a1,VMRC_PreSSMat_20-21193-05
VMRC_PreSSMat_MG_20_21221_05.R1.fq.gz	d74c712310d3e942b7306ba3b24637c2	185882488	gs://vmrc-pressmat-metagenome/sequence_reads/Illumina/MG_20_21221_05.R1.fq.gz	VMRC_PreSSMat_20-21221-05,vmrc:lib-74bef107
VMRC_PreSSMat_MG_20_21221_05.R2.fq.gz	3ce348fb098f02e49708cf0fb31e07ad	195241475	gs://vmrc-pressmat-metagenome/sequence_reads/Illumina/MG_20_21221_05.R2.fq.gz	VMRC_PreSSMat_20-21221-05,vmrc:lib-74bef107
VMRC_PreSSMat_MG_20_21221_05.unpaired.fq.gz	621a66d5c600524bcadbbb6b506f2df2	1754068	gs://vmrc-pressmat-metagenome/sequence_reads/Illumina/MG_20_21221_05.unpaired.fq.gz	VMRC_PreSSMat_20-21221-05,vmrc:lib-74bef107
VMRC_PreSSMat_MG_20_21249_05.R1.fq.gz	0d496f6b28506841c9dd4569d82aed9d	175007208	gs://vmrc-pressmat-metagenome/sequence_reads/Illumina/MG_20_21249_05.R1.fq.gz	vmrc:lib-d798e19a,VMRC_PreSSMat_20-21249-05
VMRC_PreSSMat_MG_20_21249_05.R2.fq.gz	691b847663e388ef329ce84641c71e8c	181624620	gs://vmrc-pressmat-metagenome/sequence_reads/Illumina/MG_20_21249_05.R2.fq.gz	vmrc:lib-d798e19a,VMRC_PreSSMat_20-21249-05
VMRC_PreSSMat_MG_20_21249_05.unpaired.fq.gz	73d86360cccada4d3b80cf91ec1103c5	1878456	gs://vmrc-pressmat-metagenome/sequence_reads/Illumina/MG_20_21249_05.unpaired.fq.gz	vmrc:lib-d798e19a,VMRC_PreSSMat_20-21249-05
VMRC_PreSSMat_MG_20_21250_05.R1.fq.gz	6f25f31996bba8582686a7bf3c7a7a5e	383383432	gs://vmrc-pressmat-metagenome/sequence_reads/Illumina/MG_20_21250_05.R1.fq.gz	vmrc:lib-7082aabf,VMRC_PreSSMat_20-21250-05
VMRC_PreSSMat_MG_20_21250_05.R2.fq.gz	279fb17ed1638f94f76ddb0deaac66e3	402760791	gs://vmrc-pressmat-metagenome/sequence_reads/Illumina/MG_20_21250_05.R2.fq.gz	vmrc:lib-7082aabf,VMRC_PreSSMat_20-21250-05
VMRC_PreSSMat_MG_20_21250_05.unpaired.fq.gz	5c0b412b45802728f4806c1aa0c265cc	2546389	gs://vmrc-pressmat-metagenome/sequence_reads/Illumina/MG_20_21250_05.unpaired.fq.gz	vmrc:lib-7082aabf,VMRC_PreSSMat_20-21250-05
VMRC_PreSSMat_MG_20_21458_05.R1.fq.gz	de2063037ead836876b88af7d483e25c	234602434	gs://vmrc-pressmat-metagenome/sequence_reads/Illumina/MG_20_21458_05.R1.fq.gz	vmrc:lib-e1aa64a5,VMRC_PreSSMat_20-21458-05
VMRC_PreSSMat_MG_20_21458_05.R2.fq.gz	0402bfa3637319b9eb37eb6e843392b3	243601966	gs://vmrc-pressmat-metagenome/sequence_reads/Illumina/MG_20_21458_05.R2.fq.gz	vmrc:lib-e1aa64a5,VMRC_PreSSMat_20-21458-05
VMRC_PreSSMat_MG_20_21458_05.unpaired.fq.gz	7a037b05ce9df0edfc564099abd29ce9	4209061	gs://vmrc-pressmat-metagenome/sequence_reads/Illumina/MG_20_21458_05.unpaired.fq.gz	vmrc:lib-e1aa64a5,VMRC_PreSSMat_20-21458-05
VMRC_PreSSMat_MG_20_21469_05.R1.fq.gz	fb7019e863024cd07ff7815fb7ca7fe8	221513487	gs://vmrc-pressmat-metagenome/sequence_reads/Illumina/MG_20_21469_05.R1.fq.gz	vmrc:lib-a1f3cbd9,VMRC_PreSSMat_20-21469-05
VMRC_PreSSMat_MG_20_21469_05.R2.fq.gz	2905695d1280c354235057c5b7ad1312	233182023	gs://vmrc-pressmat-metagenome/sequence_reads/Illumina/MG_20_21469_05.R2.fq.gz	vmrc:lib-a1f3cbd9,VMRC_PreSSMat_20-21469-05
VMRC_PreSSMat_MG_20_21469_05.unpaired.fq.gz	185ab05ed4b1af50f896aaf509128c51	2134271	gs://vmrc-pressmat-metagenome/sequence_reads/Illumina/MG_20_21469_05.unpaired.fq.gz	vmrc:lib-a1f3cbd9,VMRC_PreSSMat_20-21469-05
VMRC_PreSSMat_MG_20_21496_05.R1.fq.gz	9bb23323e52c9c4c6bba6be79e4d6569	367550214	gs://vmrc-pressmat-metagenome/sequence_reads/Illumina/MG_20_21496_05.R1.fq.gz	vmrc:lib-c44a9649,VMRC_PreSSMat_20-21496-05
VMRC_PreSSMat_MG_20_21496_05.R2.fq.gz	2c7e79627b8110e814f423d1124a6b73	383679128	gs://vmrc-pressmat-metagenome/sequence_reads/Illumina/MG_20_21496_05.R2.fq.gz	vmrc:lib-c44a9649,VMRC_PreSSMat_20-21496-05
VMRC_PreSSMat_MG_20_21496_05.unpaired.fq.gz	3c95cc9477ceb2c2eace6543b30cd567	2734980	gs://vmrc-pressmat-metagenome/sequence_reads/Illumina/MG_20_21496_05.unpaired.fq.gz	vmrc:lib-c44a9649,VMRC_PreSSMat_20-21496-05
VMRC_PreSSMat_MG_20_21528_05.R1.fq.gz	c9aa85347de01455fa4c865beb8a48ea	319273288	gs://vmrc-pressmat-metagenome/sequence_reads/Illumina/MG_20_21528_05.R1.fq.gz	VMRC_PreSSMat_20-21528-05,vmrc:lib-3858e7a7
VMRC_PreSSMat_MG_20_21528_05.R2.fq.gz	cab28f74f40da8c36a90acfde47b72d9	333523304	gs://vmrc-pressmat-metagenome/sequence_reads/Illumina/MG_20_21528_05.R2.fq.gz	VMRC_PreSSMat_20-21528-05,vmrc:lib-3858e7a7
VMRC_PreSSMat_MG_20_21528_05.unpaired.fq.gz	10c57627f716f5db80e4ceacbae5db3a	2010424	gs://vmrc-pressmat-metagenome/sequence_reads/Illumina/MG_20_21528_05.unpaired.fq.gz	VMRC_PreSSMat_20-21528-05,vmrc:lib-3858e7a7
VMRC_PreSSMat_MG_20_21536_05.R1.fq.gz	9f453645b7f4a1875538e685e76bfb79	321110831	gs://vmrc-pressmat-metagenome/sequence_reads/Illumina/MG_20_21536_05.R1.fq.gz	VMRC_PreSSMat_20-21536-05,vmrc:lib-f668e53e
VMRC_PreSSMat_MG_20_21536_05.R2.fq.gz	e2c0c7f70880cde8fb6ddd7f0417db33	341439510	gs://vmrc-pressmat-metagenome/sequence_reads/Illumina/MG_20_21536_05.R2.fq.gz	VMRC_PreSSMat_20-21536-05,vmrc:lib-f668e53e
VMRC_PreSSMat_MG_20_21536_05.unpaired.fq.gz	ee02e3365576f353aa0a5f0ac76004c7	2736827	gs://vmrc-pressmat-metagenome/sequence_reads/Illumina/MG_20_21536_05.unpaired.fq.gz	VMRC_PreSSMat_20-21536-05,vmrc:lib-f668e53e
VMRC_PreSSMat_MG_20_21552_05.R1.fq.gz	2467e15c9b5e7028efe3898f06ac74e6	89638300	gs://vmrc-pressmat-metagenome/sequence_reads/Illumina/MG_20_21552_05.R1.fq.gz	VMRC_PreSSMat_20-21552-05,vmrc:lib-8b910cd8
VMRC_PreSSMat_MG_20_21552_05.R2.fq.gz	e4de73b55b0a1b9b7b0f038d829661e0	92547677	gs://vmrc-pressmat-metagenome/sequence_reads/Illumina/MG_20_21552_05.R2.fq.gz	VMRC_PreSSMat_20-21552-05,vmrc:lib-8b910cd8
VMRC_PreSSMat_MG_20_21552_05.unpaired.fq.gz	d8eba8920dd5359a204e0bf370fb0d36	4369073	gs://vmrc-pressmat-metagenome/sequence_reads/Illumina/MG_20_21552_05.unpaired.fq.gz	VMRC_PreSSMat_20-21552-05,vmrc:lib-8b910cd8
VMRC_PreSSMat_MG_20_21568_05.R1.fq.gz	8b4b279cbc58338766632ac3aa35aedf	1054568197	gs://vmrc-pressmat-metagenome/sequence_reads/Illumina/MG_20_21568_05.R1.fq.gz	VMRC_PreSSMat_20-21568-05,vmrc:lib-7d95dabf
VMRC_PreSSMat_MG_20_21568_05.R2.fq.gz	c768d04d764e320a5128b2929bcb0772	1103081411	gs://vmrc-pressmat-metagenome/sequence_reads/Illumina/MG_20_21568_05.R2.fq.gz	VMRC_PreSSMat_20-21568-05,vmrc:lib-7d95dabf
VMRC_PreSSMat_MG_20_21568_05.unpaired.fq.gz	215209c98ba794d0f158aacaa81e08e2	4202686	gs://vmrc-pressmat-metagenome/sequence_reads/Illumina/MG_20_21568_05.unpaired.fq.gz	VMRC_PreSSMat_20-21568-05,vmrc:lib-7d95dabf
VMRC_PreSSMat_MG_20_21569_05.R1.fq.gz	736a2c2eaebc397992d583f4ed9b4e4e	363491925	gs://vmrc-pressmat-metagenome/sequence_reads/Illumina/MG_20_21569_05.R1.fq.gz	vmrc:lib-640be02f,VMRC_PreSSMat_20-21569-05
VMRC_PreSSMat_MG_20_21569_05.R2.fq.gz	85e3f4bbb33bc85b359f85717330820d	379622174	gs://vmrc-pressmat-metagenome/sequence_reads/Illumina/MG_20_21569_05.R2.fq.gz	vmrc:lib-640be02f,VMRC_PreSSMat_20-21569-05
VMRC_PreSSMat_MG_20_21569_05.unpaired.fq.gz	8f21a5d11712ffda1df17f1ddc65274d	2725871	gs://vmrc-pressmat-metagenome/sequence_reads/Illumina/MG_20_21569_05.unpaired.fq.gz	vmrc:lib-640be02f,VMRC_PreSSMat_20-21569-05
VMRC_PreSSMat_MG_20_21652_05.R1.fq.gz	b1e4734c72053de1c284cd3138c3f6eb	160827410	gs://vmrc-pressmat-metagenome/sequence_reads/Illumina/MG_20_21652_05.R1.fq.gz	vmrc:lib-d4cbce41,VMRC_PreSSMat_20-21652-05
VMRC_PreSSMat_MG_20_21652_05.R2.fq.gz	a30962f26817800c1d37b0947cf7d37c	170285209	gs://vmrc-pressmat-metagenome/sequence_reads/Illumina/MG_20_21652_05.R2.fq.gz	vmrc:lib-d4cbce41,VMRC_PreSSMat_20-21652-05
VMRC_PreSSMat_MG_20_21652_05.unpaired.fq.gz	15f9d957c8516f5547e3f27f969da3c3	1720868	gs://vmrc-pressmat-metagenome/sequence_reads/Illumina/MG_20_21652_05.unpaired.fq.gz	vmrc:lib-d4cbce41,VMRC_PreSSMat_20-21652-05
VMRC_PreSSMat_MG_20_21704_05.R1.fq.gz	0f2fb63309cd2b4323b7cde680f5790c	863591683	gs://vmrc-pressmat-metagenome/sequence_reads/Illumina/MG_20_21704_05.R1.fq.gz	VMRC_PreSSMat_20-21704-05,vmrc:lib-b8d56ff0
VMRC_PreSSMat_MG_20_21704_05.R2.fq.gz	245b733e8d625a1d91271c2d5f07a97f	897674746	gs://vmrc-pressmat-metagenome/sequence_reads/Illumina/MG_20_21704_05.R2.fq.gz	VMRC_PreSSMat_20-21704-05,vmrc:lib-b8d56ff0
VMRC_PreSSMat_MG_20_21704_05.unpaired.fq.gz	f3a71c69e9e4f2760562f2a09613b17f	3358364	gs://vmrc-pressmat-metagenome/sequence_reads/Illumina/MG_20_21704_05.unpaired.fq.gz	VMRC_PreSSMat_20-21704-05,vmrc:lib-b8d56ff0
VMRC_PreSSMat_MG_20_22432_05.R1.fq.gz	9b5f7c0b24444e5f6a28c474fb97139b	370503482	gs://vmrc-pressmat-metagenome/sequence_reads/Illumina/MG_20_22432_05.R1.fq.gz	VMRC_PreSSMat_20-22432-05,vmrc:lib-7a8be39a
VMRC_PreSSMat_MG_20_22432_05.R2.fq.gz	31bee1cdcc7bd5387a5ffe2e9a3bbb33	385424821	gs://vmrc-pressmat-metagenome/sequence_reads/Illumina/MG_20_22432_05.R2.fq.gz	VMRC_PreSSMat_20-22432-05,vmrc:lib-7a8be39a
VMRC_PreSSMat_MG_20_22432_05.unpaired.fq.gz	07bb2bab1d3b7afb8c5d96f16fbe632c	3283724	gs://vmrc-pressmat-metagenome/sequence_reads/Illumina/MG_20_22432_05.unpaired.fq.gz	VMRC_PreSSMat_20-22432-05,vmrc:lib-7a8be39a
VMRC_PreSSMat_MG_20_22461_05.R1.fq.gz	9940b06298d117bdc63655b87fec6470	218697751	gs://vmrc-pressmat-metagenome/sequence_reads/Illumina/MG_20_22461_05.R1.fq.gz	VMRC_PreSSMat_20-22461-05,vmrc:lib-1f3917d1
VMRC_PreSSMat_MG_20_22461_05.R2.fq.gz	d3a9d446942452fab5b9d4b8242e45f9	235698029	gs://vmrc-pressmat-metagenome/sequence_reads/Illumina/MG_20_22461_05.R2.fq.gz	VMRC_PreSSMat_20-22461-05,vmrc:lib-1f3917d1
VMRC_PreSSMat_MG_20_22461_05.unpaired.fq.gz	d15481aa3148676f83adb7b8634fffb9	3581928	gs://vmrc-pressmat-metagenome/sequence_reads/Illumina/MG_20_22461_05.unpaired.fq.gz	VMRC_PreSSMat_20-22461-05,vmrc:lib-1f3917d1
VMRC_PreSSMat_MG_20_22498_05.R1.fq.gz	6fc4a19ee7580594d3c61385fdff1ff4	1404204966	gs://vmrc-pressmat-metagenome/sequence_reads/Illumina/MG_20_22498_05.R1.fq.gz	VMRC_PreSSMat_20-22498-05,vmrc:lib-dc74bc15
VMRC_PreSSMat_MG_20_22498_05.R2.fq.gz	4fbaca2397c3424f0f104d93fd24a8e5	1460629618	gs://vmrc-pressmat-metagenome/sequence_reads/Illumina/MG_20_22498_05.R2.fq.gz	VMRC_PreSSMat_20-22498-05,vmrc:lib-dc74bc15
VMRC_PreSSMat_MG_20_22498_05.unpaired.fq.gz	902d20ce1c8002279973fa04cb1c8bfb	4971223	gs://vmrc-pressmat-metagenome/sequence_reads/Illumina/MG_20_22498_05.unpaired.fq.gz	VMRC_PreSSMat_20-22498-05,vmrc:lib-dc74bc15
VMRC_PreSSMat_MG_20_22636_05.R1.fq.gz	15319f520c9c2a6e86a3cf7d618e4447	188358433	gs://vmrc-pressmat-metagenome/sequence_reads/Illumina/MG_20_22636_05.R1.fq.gz	VMRC_PreSSMat_20-22636-05,vmrc:lib-0b8e7090
VMRC_PreSSMat_MG_20_22636_05.R2.fq.gz	24b5c00ae2582b014257ffbb32f6ab3d	199112572	gs://vmrc-pressmat-metagenome/sequence_reads/Illumina/MG_20_22636_05.R2.fq.gz	VMRC_PreSSMat_20-22636-05,vmrc:lib-0b8e7090
VMRC_PreSSMat_MG_20_22636_05.unpaired.fq.gz	7b1abd670656758db0a5a79731176dfe	2784597	gs://vmrc-pressmat-metagenome/sequence_reads/Illumina/MG_20_22636_05.unpaired.fq.gz	VMRC_PreSSMat_20-22636-05,vmrc:lib-0b8e7090
VMRC_PreSSMat_MG_20_22645_05.R1.fq.gz	59b209599370b21f8b190d08227c5e24	660800760	gs://vmrc-pressmat-metagenome/sequence_reads/Illumina/MG_20_22645_05.R1.fq.gz	VMRC_PreSSMat_20-22645-05,vmrc:lib-20e303ce
VMRC_PreSSMat_MG_20_22645_05.R2.fq.gz	3b7c4a8c4186a48d866477e6b0831e1f	705198899	gs://vmrc-pressmat-metagenome/sequence_reads/Illumina/MG_20_22645_05.R2.fq.gz	VMRC_PreSSMat_20-22645-05,vmrc:lib-20e303ce
VMRC_PreSSMat_MG_20_22645_05.unpaired.fq.gz	a317bdfd832e14eae0a88236bd3e38be	5337307	gs://vmrc-pressmat-metagenome/sequence_reads/Illumina/MG_20_22645_05.unpaired.fq.gz	VMRC_PreSSMat_20-22645-05,vmrc:lib-20e303ce
VMRC_PreSSMat_MG_20_22647_05.R1.fq.gz	a5e96f8e7d90061257f26b5ef4952925	476099756	gs://vmrc-pressmat-metagenome/sequence_reads/Illumina/MG_20_22647_05.R1.fq.gz	vmrc:lib-83cd89f1,VMRC_PreSSMat_20-22647-05
VMRC_PreSSMat_MG_20_22647_05.R2.fq.gz	7e736843872a12a67d443e0220c06fea	507727644	gs://vmrc-pressmat-metagenome/sequence_reads/Illumina/MG_20_22647_05.R2.fq.gz	vmrc:lib-83cd89f1,VMRC_PreSSMat_20-22647-05
VMRC_PreSSMat_MG_20_22647_05.unpaired.fq.gz	e4a1968d7728ec4c9c04677d283d1f92	4748496	gs://vmrc-pressmat-metagenome/sequence_reads/Illumina/MG_20_22647_05.unpaired.fq.gz	vmrc:lib-83cd89f1,VMRC_PreSSMat_20-22647-05
VMRC_PreSSMat_MG_20_22726_05.R1.fq.gz	1926c70c1895259e7a377c513249be4b	434256587	gs://vmrc-pressmat-metagenome/sequence_reads/Illumina/MG_20_22726_05.R1.fq.gz	VMRC_PreSSMat_20-22726-05,vmrc:lib-2803fc7e
VMRC_PreSSMat_MG_20_22726_05.R2.fq.gz	0b324a7b730afa50aa4c5b72b3932d18	462381979	gs://vmrc-pressmat-metagenome/sequence_reads/Illumina/MG_20_22726_05.R2.fq.gz	VMRC_PreSSMat_20-22726-05,vmrc:lib-2803fc7e
VMRC_PreSSMat_MG_20_22726_05.unpaired.fq.gz	9e7329beadf9a516773dd52a4d3c7f71	2911222	gs://vmrc-pressmat-metagenome/sequence_reads/Illumina/MG_20_22726_05.unpaired.fq.gz	VMRC_PreSSMat_20-22726-05,vmrc:lib-2803fc7e
VMRC_PreSSMat_MG_20_22745_05.R1.fq.gz	196c06a0b13dd22fed329051391e57c7	441679780	gs://vmrc-pressmat-metagenome/sequence_reads/Illumina/MG_20_22745_05.R1.fq.gz	VMRC_PreSSMat_20-22745-05,vmrc:lib-e2f56ea6
